tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,positive,0.6799,,,Southwest,,PhoenixThis,,0,@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6,"[28.3261876628714, -118.1435351284694]",24-02-2015 03:44,The World is my Country,Central Time (US & Canada)
5.70E+17,neutral,1,,,Southwest,,OBruce135,,0,"@SouthwestAir Hello SWA, Who is your POC for partnerships with nonprofit organizations in BWI area?","[45.02705052929733, -112.38374102461178]",24-02-2015 03:27,,
5.70E+17,negative,1,Lost Luggage,1,Southwest,,amymiller305,,0,"@SouthwestAir hey remember that time you lost my husbands bags? I do. 

#filmjobnoequipment 
#nowarmclothes","[29.230585990469287, -117.92125058695508]",23-02-2015 22:08,South Florida ,
5.70E+17,positive,1,,,Southwest,,JohnRDalton,,0,@SouthwestAir Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS,"[0.0, 0.0]",23-02-2015 21:58,"Detroit, Michigan",
5.70E+17,positive,1,,,Southwest,,The_Playmaker20,,0,@SouthwestAir I love this airline so much! Thanks so much! The service is great! The snacks are amazing! Everything is outstanding thanks!!,"[47.11466060802094, -70.79413120382773]",23-02-2015 21:50,,
5.70E+17,negative,1,Lost Luggage,0.672,Southwest,,amymiller305,,0,@SouthwestAir you need to redeem yourself. I lost respect for you tonight #lostbags #filmjobnoequipment,"[38.50228810494823, -121.48531405581777]",23-02-2015 21:47,South Florida ,
5.70E+17,negative,1,Lost Luggage,1,Southwest,,amymiller305,,0,@SouthwestAir way to fuck up and lose @c_istudios bags. My husband has no warm clothes and no equipment. #youdidit #notcool,"[48.52319631155427, -91.2393545935133]",23-02-2015 21:24,South Florida ,
5.70E+17,neutral,0.3569,,0,Southwest,,LaRoseKayla,,1,"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.","[45.02425725285407, -67.2465170381187]",23-02-2015 21:13,,
5.70E+17,negative,1,Bad Flight,0.6565,Southwest,,___the___,,0,@SouthwestAir wifi stays connected about the lifetime of a higgs boson,"[47.47763831077312, -122.80821108413032]",23-02-2015 21:08,la,Pacific Time (US & Canada)
5.70E+17,neutral,1,,,Southwest,,lcpnn,,0,@SouthwestAir forget wedding fairs. How about discounts for nonprofits? We donate part of our worth every single day,"[43.215196116574816, -105.97697649256813]",23-02-2015 20:53,California,Alaska
5.70E+17,negative,0.6703,Customer Service Issue,0.6703,Southwest,,TravelDean,,0,@SouthwestAir When will your phone agents be able to give the correct departure times for CUN? When can we checkin online for international?,"[31.88109752732478, -70.53738619420275]",23-02-2015 20:23,,
5.70E+17,negative,0.694,Late Flight,0.355,Southwest,,GabyOlya,,0,@SouthwestAir making me miss #TheBachelor right now #wah,"[30.596617001142093, -108.63868527718122]",23-02-2015 20:21,"Los Angeles, CA",Pacific Time (US & Canada)
5.70E+17,neutral,0.6382,,,Southwest,,racingchic247,,0,@SouthwestAir Please lower my plane flight by like $100 bucks!! Thanks~ #FloridaVacation,"[41.361061919663115, -82.75329309945579]",23-02-2015 20:21,"Moultonborough, NH",Quito
5.70E+17,positive,1,,,Southwest,,john_heltemes,,0,@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer,"[27.671398641702964, -114.05183205136007]",23-02-2015 20:10,,
5.70E+17,negative,1,Can't Tell,0.6702,Southwest,,TheRandyHarbin,,0,@SouthwestAir we can let #bags flutter because we charge travelers that had to change dates #fullprice and we don't let them travel,"[43.71198812899314, -119.25679296793501]",23-02-2015 20:01,Kansas City MO,Central Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,EDWINKONSEPT,,0,@SouthwestAir 👏👏👏 on that Late Flightst ad. Makes me happy to be flying you in a few days. #BETHonors,"[39.57004561257302, -77.44139538968321]",23-02-2015 20:00,"Logan Square, Chi / Austin, TX",Pacific Time (US & Canada)
5.70E+17,positive,0.6744,,0,Southwest,,ShomanWright,,0,@SouthwestAir The Fact That U See Black History Month 12 Months A Year Is Honorable! We WILL BE An Economic Base For Corp. Like U In Future!,"[29.338740315296718, -114.17442136830881]",23-02-2015 19:53,Tennessee,
5.70E+17,neutral,0.6515,,0,Southwest,,DaveyGrand,,0,@SouthwestAir should offer cdn border towns incentive to fly since exchange rates are #hurt. #customerappreciation #gaincustomers #keepem2,"[47.99195031705861, -85.86930724810387]",23-02-2015 19:43,Canada/US,
5.70E+17,positive,0.9657,,0,Southwest,positive,magmum03,,0,@SouthwestAir What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! 👍😊,"[27.108508852431935, -88.63556115314374]",23-02-2015 19:42,ny,
5.70E+17,negative,1,Customer Service Issue,0.6514,Southwest,,TheRandyHarbin,,0,@SouthwestAir won't let me send a DM because they don't follow me.. #lovedflyingwiththem #notanymore #wrong #badpolicy,"[25.965122839506883, -113.11592443286068]",23-02-2015 19:38,Kansas City MO,Central Time (US & Canada)
5.70E+17,neutral,1,,,Southwest,,MastoBabii,,0,@SouthwestAir reference #: 261093929756,"[24.518551208919636, -113.8917295090022]",23-02-2015 19:35,,
5.70E+17,negative,0.3499,Can't Tell,0.3499,Southwest,,sammyboy405,,0,@SouthwestAir your welcome. It was the thoughts of nearly the entire plane.,"[24.752314584313638, -96.16157206330449]",23-02-2015 19:26,"Mustang, Oklahoma",
5.70E+17,neutral,1,,,Southwest,,Sez_Nez,,0,@SouthwestAir Do you know the reason flight #336 from Dallas to Midland was diverted to Lubbock? Was suppose to be direct to Midland.,"[38.07867458946914, -75.5799785720072]",23-02-2015 19:26,DFW,Central Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,mjb1994,,0,"@SouthwestAir in flight wifi + @TMobile wifi calling makes for the best combination. Who doesn't love texting 40,000 feet in the air :D","[32.46339432033413, -80.52303262121002]",23-02-2015 19:23,California,Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6622,Southwest,,TheRandyHarbin,,0,@SouthwestAir has become like every other airline #crooked I can't believe they are taking over $500 #shouldwearmasks #shocked,"[39.66421294096439, -74.67568691783079]",23-02-2015 19:16,Kansas City MO,Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,Southwest,,itshosey,,0,@SouthwestAir here is my conf #F8NEQM. My flight was delayed for 3 hours while my friend waited for me on her bday. Please follow up.,"[35.84272132977044, -113.49996672369288]",23-02-2015 19:15,Los Angeles,Arizona
5.70E+17,negative,1,Customer Service Issue,1,Southwest,,jenmedbery,,0,@SouthwestAir Twitter cust svc rule 1 Dont say IF we fell short. I just told u u did! #2 If u cant solve problem don't say anything at all!,"[25.997920363793355, -77.79126487271404]",23-02-2015 19:12,"New Orleans, LA, USA",Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,Southwest,,kelios,,0,"@SouthwestAir disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT","[27.14152082117838, -93.31414329996508]",23-02-2015 19:05,,Central Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,funksway,,0,@SouthwestAir great day in the air. http://t.co/YNc2ZUt4zz,"[29.85250281229542, -96.48656079327637]",23-02-2015 18:54,"Panama City, Florida",Central Time (US & Canada)
5.70E+17,positive,0.6594,,,Southwest,,Q2wo,,0,@SouthwestAir thanks!,"[41.57183279410292, -71.44220422210114]",23-02-2015 18:52,,Pacific Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,mgkboone,,0,"@SouthwestAir Thanks for two smooth, safe and fast flights! #Boston #Houston #LUVSWA http://t.co/elhxUV0Uj1","[46.11025216855538, -66.94843493639326]",23-02-2015 18:51,"Houston, TX",
5.70E+17,positive,1,,,Southwest,,yrbkmiketaylor,,0,@SouthwestAir /I really love your customer service Lou Ann in Phx rocks. Thanks SW. #be Ourguest,"[32.0030112601226, -76.2902355645341]",23-02-2015 18:49,Whereever Yearbooks Are Born,Central Time (US & Canada)
5.70E+17,neutral,0.6273,,,Southwest,,delshaffer,,0,"See you in ATL! “@SouthwestAir: Congrats to our #DestinationDragons winners! Ready, Atlanta? http://t.co/AY1GIdcfa4 http://t.co/yC7V2s0iOd”","[29.50156066413532, -100.78451677243879]",23-02-2015 18:44,"Charleston, SC",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Southwest,,maximusKP,,0,@SouthwestAir if I am enrolled in the ATL companion pass offer and booked 3 flights already before May 17 when can I start using the pass?,"[39.734497925229974, -111.22453055165636]",23-02-2015 18:40,ATL,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,Southwest,,jenmedbery,,0,"@SouthwestAir very disappointed in your customer service right now. definitely not feeling the luv. what's worse, 2nd time this winter.","[39.152701847842025, -90.54472585287417]",23-02-2015 18:39,"New Orleans, LA, USA",Central Time (US & Canada)
5.70E+17,neutral,0.6504,,,Southwest,,Jgrozalsky,,0,@SouthwestAir will do - if you follow back I can DM that info,"[31.175150240428277, -84.21812603789687]",23-02-2015 18:34,Boston,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,smokinjimz,,0,"@SouthwestAir Katie, Gate C47, Denver International, fantastic customer service helping me and 2 new flyers; thx for amazing staff!","[29.43470492414153, -87.21697850051099]",23-02-2015 18:25,"Waterford, MI",
5.70E+17,negative,0.7104,Damaged Luggage,0.7104,Southwest,,YALibLinds,,0,@SouthwestAir Kudos to bag handler at DTW gate 21 at 7:10 pm. Ran to keep bags from hitting ground in 9 degree temp! http://t.co/5tXU5tSFkJ,"[36.63268532504682, -124.25838604716688]",23-02-2015 18:16,"Houston, TX",
5.70E+17,positive,1,,,Southwest,,sillyredn3k,,0,@SouthwestAir crew on flight 206 is awesome! Tell them I sent this tweet and maybe they will give me free wifi... #canthurtasking,"[26.169071068418404, -76.34085447506364]",23-02-2015 18:07,Washington D.C. / Northern VA,
5.70E+17,positive,1,,,Southwest,,Aubrey__Cyr,,0,@SouthwestAir thankyou :))❤️,"[26.540643503029752, -123.02958154613212]",23-02-2015 18:04,CT,
5.70E+17,neutral,0.6696,,0,Southwest,,Aubrey__Cyr,,0,@SouthwestAir how much is ur wifi fam,"[43.23278147058937, -72.35075498708821]",23-02-2015 17:59,CT,
5.70E+17,neutral,0.6664,,0,Southwest,,MauLoaIkaika73,,0,@SouthwestAir @Imaginedragons I tried. 😔 It's okay,"[38.18710088759589, -102.58762649285246]",23-02-2015 17:39,,Pacific Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,NathanMichael07,,0,@SouthwestAir happy to enter your sweepstakes again #nutsaboutsouthwest,"[37.54703506181025, -119.23998841477396]",23-02-2015 17:39,NE Ohio,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,Btrap897,,0,@SouthwestAir thanks for the great customer service today! 👍👌,"[38.39024493869523, -72.93753812836795]",23-02-2015 17:37,,Eastern Time (US & Canada)
5.70E+17,neutral,0.647,,,Southwest,,NikkiDan96,,0,@SouthwestAir is the vinyl part of the prize too?,"[32.59878804310209, -105.79419470806972]",23-02-2015 17:36,,
5.70E+17,positive,1,,,Southwest,,NikkiDan96,,0,@SouthwestAir beyond ready,"[29.800239725983275, -74.72251296283737]",23-02-2015 17:35,,
5.70E+17,negative,1,Lost Luggage,1,Southwest,,HDsportsguy,,0,"@SouthwestAir when I called I was told my bag had made it to PHL, but still has not been delivered or any call from the delivery service","[36.34310231349048, -102.17489619514924]",23-02-2015 17:30,,
5.70E+17,neutral,0.6944,,,Southwest,,enigma2a,,0,@SouthwestAir Looks like brooding skies out of ONT this evening. http://t.co/X9BLwgWA68,"[39.617822804453425, -107.22243950804267]",23-02-2015 17:27,"Vancouver, WA",Quito
5.70E+17,neutral,0.6404,,,Southwest,,mcgheelane,,0,@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,"[39.64617884, -94.31618144]",23-02-2015 17:26,,
5.70E+17,positive,1,,,Southwest,,Pisces37inDC,,0,@SouthwestAir is my favorite airlines. I've never had issues with them. Plus there crew is entertaining.,"[39.43575053293123, -93.56858296708843]",23-02-2015 17:23,Somewhere mind in my business,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,Southwest,,subzero4534,,0,@SouthwestAir Should be a way to give voice to customers who pay for services that are not satisfactorily delivered. #justsayin,"[45.304535418193915, -114.04438968028555]",23-02-2015 17:09,Brooklyn NY,Central Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,maitreyibandla1,,0,@SouthwestAir your flight attendants are really funny!! The sass is giving me life!!! 😂,"[34.48845727164222, -68.04371200795669]",23-02-2015 16:55,,
5.70E+17,negative,1,Customer Service Issue,0.6526,Southwest,,Drewscifer,,0,@SouthwestAir I am genuinely surprised you all don't upgrade people when you Cancelled Flight their flights or at least put them in a comparable spot,"[25.698582229904126, -96.96921249092506]",23-02-2015 16:43,Washington DC,Eastern Time (US & Canada)
5.70E+17,positive,0.7047,,,Southwest,,_missjoannalee,,0,@SouthwestAir following. Thank you.,"[37.6177248, -122.3913514]",23-02-2015 16:30,Canada,Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,Southwest,,EllenMalloy,,0,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,"[47.751078875651714, -78.329445580302]",23-02-2015 16:28,Chicago,
5.70E+17,negative,1,Customer Service Issue,1,Southwest,,RoaminTwin,,0,@SouthwestAir : This is the second time in a row I haven't received text updates about flight time change. Don't offer if you won't use it,"[30.121400823329875, -98.02321959598498]",23-02-2015 16:18,,Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,Southwest,,Drewscifer,,0,@SouthwestAir you Cancelled Flightled my flight and now I am in the back of the queue and you want to charge me 200  for business class? Stay classy,"[32.63802826247132, -96.5774979298926]",23-02-2015 16:17,Washington DC,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6447,Southwest,,_missjoannalee,,0,@SouthwestAir hope your flyers get a credit of some sort for all the delays and Cancelled Flightlations #shittydeal #notimpressed,"[37.6170841, -122.3877223]",23-02-2015 16:16,Canada,Pacific Time (US & Canada)
5.70E+17,negative,0.66,Customer Service Issue,0.3529,Southwest,,JamesRoseFox4,,0,@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?,"[40.89933938527892, -81.67489073141873]",23-02-2015 16:11,Dallas Fort Worth,Hawaii
5.70E+17,positive,1,,,Southwest,,MauLoaIkaika73,,0,@SouthwestAir It's all good. Thanks!,"[37.97088097553063, -68.0526318436768]",23-02-2015 16:07,,Pacific Time (US & Canada)
5.70E+17,positive,0.6842,,,Southwest,,JReneeX0X0,,0,@SouthwestAir thank you :),"[45.554706308433005, -118.50405792592824]",23-02-2015 16:04,Around...,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3673,Southwest,,cwolicki,,0,@SouthwestAir NOW you love me? After taking my money and only taking me halfway home. Sorry. Too Late Flight,"[47.25044258948687, -92.29411170116634]",23-02-2015 16:01,Boston,Eastern Time (US & Canada)
5.70E+17,negative,0.3519,Can't Tell,0.3519,Southwest,,amyflenard,,0,"@SouthwestAir oh, ok!  all good!  looking forward to escaping the cold for a bit!  thanks!","[28.524065297994376, -82.07370135399393]",23-02-2015 15:58,"darien, il",Central Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.3498,Southwest,,ZulaPT,,0,@SouthwestAir wifi is so slow! What is the point having one if can't get on the Internet?! Ugh...,"[25.410372853980007, -84.58529338204417]",23-02-2015 15:57,Carlsbad | CA,
5.70E+17,neutral,1,,,Southwest,,vchhith,,0,@SouthwestAir I have a few questions about flying with my Maltese puppy. Can you DM me?,"[42.51627482165511, -94.34537329016108]",23-02-2015 15:56,California/Maryland,Eastern Time (US & Canada)
5.70E+17,neutral,0.7273,,0,Southwest,,JReneeX0X0,,0,@SouthwestAir any word when the customer relations department will open back up?,"[39.284868238843906, -113.86557643900923]",23-02-2015 15:55,Around...,Eastern Time (US & Canada)
5.70E+17,neutral,0.675,,,Southwest,,amyflenard,,0,@SouthwestAir can you tell me if flight 805 from MDW-FLL tomorrow (2/24) is at full capacity?  i'm hoping for a little bit of extra room! 😊,"[41.90023968458482, -121.46924903573199]",23-02-2015 15:54,"darien, il",Central Time (US & Canada)
5.70E+17,neutral,0.6774,,,Southwest,,FowlerDebra,,0,@SouthwestAir  Just left there  Friday!,"[29.2477484659278, -69.8756690208714]",23-02-2015 15:53,,
5.70E+17,positive,1,,,Southwest,,mkaynee,,0,@SouthwestAir oh no worries. Just have never seen that before until today. I mean…it is a great card 😀,"[34.49558463555492, -95.50399616959122]",23-02-2015 15:49,,Central Time (US & Canada)
5.70E+17,positive,1,,,Southwest,,m_panda_bear,,0,@SouthwestAir Thank you Thank you Thank you!!! My last attempt to win #DestinationDragons tickets was a success! I could not be happier!! :),"[28.829455457632058, -89.74363090627536]",23-02-2015 15:41,+ Las Vegas +,
